t_sec,x,y,z,roll_deg,pitch_deg,yaw_deg
27.5429301999975,-6.762913227081299,-10.632891654968262,-0.0025569533463567495,0.0,-0.0,-8.497114766200934
27.60958920000121,-6.677504062652588,-10.645478248596191,-0.0025569533463567495,0.0,-0.0,-8.346005368550864
27.67640409991145,-6.59205436706543,-10.657851219177246,-0.0025569533463567495,0.0,-0.0,-8.204336146107398
27.74292579991743,-6.506568908691406,-10.67002010345459,-0.0025569533463567495,0.0,-0.0,-8.068839707126331
27.809611900011078,-6.421051979064941,-10.68199348449707,-0.0025569533463567495,0.0,-0.0,-7.937411499569654
27.876331300009042,-6.335505962371826,-10.693774223327637,-0.0025569533463567495,0.0,-0.0,-7.808612061069785
27.942968799965456,-6.249934673309326,-10.705362319946289,-0.0025569533463567495,0.0,-0.0,-7.678114466787521
28.009757000021636,-6.164758205413818,-10.716471672058105,-0.0025569533463567495,0.0,-0.0,-7.31438469536954
28.07628359994851,-6.080608367919922,-10.726540565490723,-0.0025569533463567495,0.0,-0.0,-6.646389633221354
28.142928400076926,-5.9958391189575195,-10.735774993896484,-0.0025569533463567495,0.0,-0.0,-6.0895332748135
28.20957940001972,-5.91047477722168,-10.744405746459961,-0.0025569533463567495,0.0,-0.0,-5.677790261738091
28.276277899974957,-5.824800968170166,-10.75256061553955,-0.0025569533463567495,0.0,-0.0,-5.364530465644626
28.34297139989212,-5.738959789276123,-10.760335922241211,-0.0025569533463567495,0.0,-0.0,-5.116139964306535
28.409615400014445,-5.653021335601807,-10.767792701721191,-0.0025569533463567495,0.0,-0.0,-4.910024918836236
28.476282899966463,-5.567019939422607,-10.77497673034668,-0.0025569533463567495,0.0,-0.0,-4.732256439081961
28.54292290005833,-5.4809770584106445,-10.781917572021484,-0.0025569533463567495,0.0,-0.0,-4.573043875755317
28.609590499894693,-5.394903659820557,-10.788633346557617,-0.0025569533463567495,0.0,-0.0,-4.4258908651819775
28.676438099937513,-5.308798789978027,-10.795140266418457,-0.0025569533463567495,0.0,-0.0,-4.286802173584308
28.742976400069892,-5.222680568695068,-10.801443099975586,-0.0025569533463567495,0.0,-0.0,-4.153006878593397
28.80962110008113,-5.136544704437256,-10.807548522949219,-0.0025569533463567495,0.0,-0.0,-4.022641192339479
28.876419400097802,-5.050393104553223,-10.813461303710938,-0.0025569533463567495,0.0,-0.0,-3.8945943553087807
28.942940900102258,-4.964227199554443,-10.819184303283691,-0.0025569533463567495,0.0,-0.0,-3.7680245466860973
29.009601400000975,-4.878048419952393,-10.82471752166748,-0.0025569533463567495,0.0,-0.0,-3.642432308888372
29.07632269989699,-4.791844367980957,-10.83006477355957,-0.0025569533463567495,0.0,-0.0,-3.5174731442493425
29.142980000004172,-4.705641269683838,-10.835222244262695,-0.0025569533463567495,0.0,-0.0,-3.392959436010245
29.209697999991477,-4.619627475738525,-10.840069770812988,-0.0025569533463567495,0.0,-0.0,-3.1383972184268116
29.276307200081646,-4.534695625305176,-10.844074249267578,-0.0025569533463567495,0.0,-0.0,-2.529633556760977
29.342998400097713,-4.450033187866211,-10.8470458984375,-0.0025569533463567495,0.0,-0.0,-1.8566629152458483
29.40960650006309,-4.364526748657227,-10.84925365447998,-0.0025569533463567495,0.0,-0.0,-1.366317765036815
29.47626839997247,-4.2786102294921875,-10.850882530212402,-0.0025569533463567495,0.0,-0.0,-1.000899549511665
29.542958399979398,-4.19249153137207,-10.85206127166748,-0.0025569533463567495,0.0,-0.0,-0.718063390332994
29.609584300080314,-4.106269836425781,-10.852880477905273,-0.0025569533463567495,0.0,-0.0,-0.48913706049958733
29.676259899977595,-4.019990921020508,-10.853397369384766,-0.0025569533463567495,0.0,-0.0,-0.2963821318500989
29.74294129991904,-3.9336800575256348,-10.85365104675293,-0.0025569533463567495,0.0,-0.0,-0.12732194318439116
29.809586100047454,-3.847351312637329,-10.853668212890625,-0.0025569533463567495,0.0,-0.0,0.02633666916093365
29.876254699891433,-3.761012077331543,-10.85346508026123,-0.0025569533463567495,0.0,-0.0,0.16967772047599883
29.942919600056484,-3.6746668815612793,-10.853055000305176,-0.0025569533463567495,0.0,-0.0,0.30630490261024645
30.0095893999096,-3.5883188247680664,-10.85244369506836,-0.0025569533463567495,0.0,-0.0,0.43850708265767785
30.076267099939287,-3.501969337463379,-10.851635932922363,-0.0025569533463567495,0.0,-0.0,0.5677794850771439
30.143024099990726,-3.4156200885772705,-10.850635528564453,-0.0025569533463567495,0.0,-0.0,0.6951293226473838
30.210139600094408,-3.3379247188568115,-10.847984313964844,0.0010503190569579601,-0.31903077233359667,-0.22376380071836127,0.7729491896776298
30.276287500048056,-3.2671611309051514,-10.843576431274414,0.001755105797201395,-0.35876462409777893,-0.918578481096675,0.8417053423184161
30.343046699883416,-3.1859123706817627,-10.84008502960205,-0.0007094605825841427,-0.09011840970343415,-1.3683599915986486,0.7278747969931587
30.409615600015968,-3.1008360385894775,-10.838945388793945,-0.0014223578618839383,0.024529463805550423,-1.4401862609105027,0.2958984157186444
30.47627649991773,-3.0148417949676514,-10.838895797729492,-0.001557301264256239,0.0015656731868962314,-1.4364228266778258,-0.03956233330772495
30.542932600015774,-2.9285762310028076,-10.839174270629883,-0.0015700900694355369,0.0015004386062535784,-1.424688561683744,-0.21694440378084567
30.609584300080314,-2.842209815979004,-10.839600563049316,-0.001600152812898159,0.0012693494276503786,-1.328280441549014,-0.29329734094448606
30.67624150007032,-2.7558085918426514,-10.84006404876709,-0.0017838814528658986,0.0007492045089381231,-1.118832690650573,-0.30246863081337355
30.743005899945274,-2.669403076171875,-10.840490341186523,-0.002076872391626239,0.0009215411998799035,-0.7279819989466161,-0.26692715449783044
30.809637499973178,-2.5829789638519287,-10.840846061706543,-0.002499623689800501,0.0007559975435299024,-0.07862230086591017,-0.19904614652487848
30.8763512999285,-2.4965994358062744,-10.84104061126709,-0.0025567184202373028,-3.0517577888599647e-05,-0.00010928302020642803,-0.11236384224227644
30.943052500020713,-2.410222291946411,-10.841099739074707,-0.0025570678990334272,4.126949988304921e-05,-0.0,-0.012958890731580752
31.00962999998592,-2.3238508701324463,-10.840998649597168,-0.0025570678990334272,4.12694510297293e-05,-0.0,0.09469603049962447
31.076279199915007,-2.2374844551086426,-10.840726852416992,-0.002557105850428343,4.12693989195214e-05,-0.0,0.2079467501272646
31.142927899956703,-2.1511216163635254,-10.840280532836914,-0.002557105850428343,4.12693468093135e-05,-0.0,0.3247375287872746
31.209604900097474,-2.0647621154785156,-10.8396577835083,-0.002557144034653902,4.126930121288158e-05,-0.0,0.44387811930539367
31.276266899891198,-1.9784057140350342,-10.838850975036621,-0.002557105850428343,4.126924584578569e-05,-0.0,0.5646056349080565
31.342918199952692,-1.8920520544052124,-10.837861061096191,-0.0025571822188794613,4.1269193735577786e-05,-0.0,0.6863402565677525
31.409603799926117,-1.8057008981704712,-10.836688995361328,-0.0025571822188794613,4.1269128597817915e-05,-0.0,0.8087462644785195
31.47625770000741,-1.7193528413772583,-10.835331916809082,-0.0025571822188794613,4.1269083001386e-05,-0.0,0.9315795327383826
31.542947700014338,-1.6330084800720215,-10.83378791809082,-0.0025572204031050205,4.126901786362612e-05,-0.0,1.054748547484634
31.60959120001644,-1.5466673374176025,-10.832058906555176,-0.0025572204031050205,4.126895923964224e-05,-0.0,1.1780698541050356
31.676273199962452,-1.4603310823440552,-10.830143928527832,-0.0025572585873305798,4.126890387254634e-05,-0.0,1.3015137839653803
31.74292020010762,-1.373998999595642,-10.82804012298584,-0.002557105850428343,4.126884850545044e-05,-0.0,1.4250488541624622
31.809592300094664,-1.2876712083816528,-10.825753211975098,-0.002557105850428343,4.126880290901853e-05,-0.0,1.5486449691752509
31.876274900045246,-1.2013486623764038,-10.823277473449707,-0.0025570678990334272,4.1268741028146646e-05,-0.0,1.6722717133175993
31.942926799878478,-1.1150317192077637,-10.820615768432617,-0.002557105850428343,4.126868240416276e-05,-0.0,1.7959286597026833
32.00957960006781,-1.028721570968628,-10.817766189575195,-0.002557144034653902,4.126861726640288e-05,-0.0,1.9195862464180025
32.07625889987685,-0.9424171447753906,-10.814732551574707,-0.002557105850428343,4.126856515619498e-05,-0.0,2.043243406246498
32.14294539997354,-0.8561189770698547,-10.811514854431152,-0.002557105850428343,4.126850001843511e-05,-0.0,2.166900566074994
32.2096351000946,-0.7753579020500183,-10.808378219604492,0.005710447207093239,-0.10125731432160102,0.1607621624945901,2.2545163117572136
32.27626350009814,-0.706915020942688,-10.805935859680176,0.038556721061468124,-0.488159169509512,0.8051494761894202,2.325531282661717
32.34293800010346,-0.6285228729248047,-10.802050590515137,0.056062448769807816,-0.41723629943709784,1.213137112520939,2.4606322110011574
32.40959749999456,-0.5445200204849243,-10.79805850982666,0.061752140522003174,-0.01690673757055814,1.4335884048939762,2.6095890318456156
32.4762800000608,-0.45828118920326233,-10.794014930725098,0.061668653041124344,0.0022642550259280012,1.4358832417333947,2.733825903979916
32.54293500003405,-0.37205660343170166,-10.789765357971191,0.061668481677770615,0.001948112816633618,1.4358832417333947,2.857635889291091
32.6095948999282,-0.2858840525150299,-10.785463333129883,0.05937086045742035,-0.0021362319178015723,1.384615841823279,2.7978213614083507
32.676369399996474,-0.20037592947483063,-10.781733512878418,0.05224400758743286,-0.005432130655459134,1.2252811888652217,2.380920488292524
32.74292519991286,-0.11539598554372787,-10.778852462768555,0.04071317985653877,-0.004699707092550985,0.9677421827424267,1.8195190658788496
32.809585199924186,-0.029723210260272026,-10.776551246643066,0.022628379985690117,-0.0012207044443542875,0.5637501537145124,1.4610898414219153
32.87629740010016,0.056409381330013275,-10.774566650390625,-0.0014638719148933887,-0.0012207030894888819,0.02469113218206944,1.2672730851607543
32.942938700085506,0.1427764892578125,-10.772759437561035,-0.0025557405315339565,0.00010941547784113662,6.147169601633877e-05,1.1826475749528251
33.009611800080165,0.22916798293590546,-10.770998001098633,-0.0025572204031050205,0.0,-0.0,1.168792749664866
33.07624930003658,0.3155568540096283,-10.769201278686523,-0.0025570678990334272,0.0,-0.0,1.2028196848928117
33.142948699882254,0.40193331241607666,-10.767317771911621,-0.002557029714807868,0.0,-0.0,1.2673340232547554
33.209603199968114,0.4882967174053192,-10.765312194824219,-0.002557029714807868,0.0,-0.0,1.3522340216899544
33.27630309993401,0.5746483206748962,-10.763165473937988,-0.002557029714807868,0.0,-0.0,1.4503172457186302
33.34294759994373,0.660988986492157,-10.760860443115234,-0.002557144034653902,0.0,-0.0,1.5572204851216134
33.4095868000295,0.7473210692405701,-10.75838565826416,-0.002557144034653902,0.0,-0.0,1.669799825168289
33.47626690007746,0.833644688129425,-10.755739212036133,-0.0025572204031050205,0.0,-0.0,1.7861939325881226
33.54293620004319,0.9199608564376831,-10.752913475036621,-0.0025572204031050205,0.0,-0.0,1.9051207595295616
33.609670999925584,1.0062988996505737,-10.74997329711914,-0.0025572204031050205,0.0,-0.0,1.940704124114624
33.67625320004299,1.0922760963439941,-10.747396469116211,-0.002557296771556139,0.0,-0.0,1.6174316975847436
33.742929900065064,1.1783697605133057,-10.745302200317383,-0.002557144034653902,0.0,-0.0,1.3340149189657686
33.809587199939415,1.2646846771240234,-10.74346923828125,-0.0025572585873305798,0.0,-0.0,1.1884155629851951
33.87628969992511,1.3510682582855225,-10.741744041442871,-0.002557296771556139,0.0,-0.0,1.1364440132603335
33.94294569990598,1.437462568283081,-10.740025520324707,-0.002557296771556139,0.0,-0.0,1.144165008508504
34.009596300078556,1.5238474607467651,-10.738248825073242,-0.0025572585873305798,0.0,-0.0,1.191314658122748
34.07624810002744,1.610219955444336,-10.736371994018555,-0.0025572585873305798,0.0,-0.0,1.2648313992541804
34.142930099973455,1.6965795755386353,-10.734366416931152,-0.0025570678990334272,0.0,-0.0,1.3556214753531635
34.20966139994562,1.7829281091690063,-10.732208251953125,-0.0025570678990334272,0.0,-0.0,1.4575499891628505
34.27629470010288,1.8692668676376343,-10.729888916015625,-0.0025570678990334272,0.0,-0.0,1.567077515311
34.34296309994534,1.9555970430374146,-10.727399826049805,-0.002557029714807868,0.0,-0.0,1.681427155013178
34.40962729998864,2.041919469833374,-10.724733352661133,-0.002557029714807868,0.0,-0.0,1.7989503780801794
34.4762651999481,2.1282341480255127,-10.721888542175293,-0.002557029714807868,0.0,-0.0,1.9186093159232789
34.543022099882364,2.214541435241699,-10.718859672546387,-0.002557029714807868,0.0,-0.0,2.0396424024500206
34.60959080001339,2.3008484840393066,-10.715654373168945,-0.002557029714807868,0.0,-0.0,2.1531069990461535
34.676358999917284,2.387082576751709,-10.712555885314941,-0.002557029714807868,0.0,-0.0,1.993743958114358
34.74296880001202,2.472599983215332,-10.710095405578613,-0.002557029714807868,0.0,-0.0,1.5113221475076566
34.80961679993197,2.5579428672790527,-10.708465576171875,-0.002557029714807868,0.0,-0.0,0.97839364930965
34.87626919988543,2.6439993381500244,-10.70736026763916,-0.002557029714807868,0.0,-0.0,0.6684264846438074
34.94294820004143,2.730311870574951,-10.706547737121582,-0.002557029714807868,0.0,-0.0,0.5067443276845282
35.00960469990969,2.8167049884796143,-10.705863952636719,-0.002557029714807868,0.0,-0.0,0.44192505872874027
35.076285199960694,2.9031143188476562,-10.705202102661133,-0.002557029714807868,0.0,-0.0,0.4420470949993014
35.14294490008615,2.9895172119140625,-10.704490661621094,-0.002557029714807868,0.0,-0.0,0.48461915716788845
35.20960780000314,3.0759081840515137,-10.703682899475098,-0.002557029714807868,0.0,-0.0,0.5547789670439651
35.276281300000846,3.162287473678589,-10.702747344970703,-0.002557029714807868,0.0,-0.0,0.6433715898600552
35.34295449987985,3.2486572265625,-10.701664924621582,-0.002557029714807868,0.0,-0.0,0.7440184827050128
35.40962180006318,3.3350188732147217,-10.700422286987305,-0.002557029714807868,0.0,-0.0,0.8526000276531153
35.476287099998444,3.4213736057281494,-10.69900894165039,-0.002557029714807868,0.0,-0.0,0.9663391124765179
35.54326210008003,3.5077226161956787,-10.697419166564941,-0.002557029714807868,0.0,-0.0,1.0834960666492772
35.60962800006382,3.594075918197632,-10.695660591125488,-0.002557029714807868,0.0,-0.0,1.1910401698954785
35.67639679997228,3.6804749965667725,-10.694010734558105,-0.002557029714807868,0.0,-0.0,1.0299071494732976
35.74308419995941,3.7660176753997803,-10.69299030303955,-0.002557029714807868,0.0,-0.0,0.5463866389055765
35.80979650001973,3.8506665229797363,-10.692928314208984,-0.002557029714807868,0.0,-0.0,-0.14021898118360163
35.87641569995321,3.9350669384002686,-10.693964958190918,-0.002557029714807868,0.0,-0.0,-0.8674191369136628
35.94310289993882,4.020676612854004,-10.69580078125,-0.002557029714807868,0.0,-0.0,-1.328489295927228
36.009723800001666,4.1068034172058105,-10.698111534118652,-0.002557029714807868,0.0,-0.0,-1.5929362913435507
36.07644680002704,4.193182468414307,-10.70067024230957,-0.002557029714807868,0.0,-0.0,-1.7228028401795286
36.143119500018656,4.27954626083374,-10.703323364257812,-0.002557029714807868,0.0,-0.0,-1.766509327400146
36.20975019992329,4.365916728973389,-10.705975532531738,-0.002557029714807868,0.0,-0.0,-1.7525563181428678
36.27641579997726,4.452282428741455,-10.708562850952148,-0.002557029714807868,0.0,-0.0,-1.7012979895777434
36.34312169998884,4.538638591766357,-10.711044311523438,-0.002557029714807868,0.0,-0.0,-1.6251491710166233
36.409761500079185,4.624989032745361,-10.713391304016113,-0.002557029714807868,0.0,-0.0,-1.5326230529296936
36.47645589988679,4.7113356590271,-10.715585708618164,-0.002557029714807868,0.0,-0.0,-1.4295040584920147
36.54312020004727,4.7976813316345215,-10.71761703491211,-0.002557029714807868,0.0,-0.0,-1.3193158182633722
36.60975280008279,4.884027004241943,-10.719475746154785,-0.002557029714807868,0.0,-0.0,-1.204536410252012
36.676467299927026,4.970373630523682,-10.721158027648926,-0.002557029714807868,0.0,-0.0,-1.0866864053219079
36.743115900084376,5.056722164154053,-10.722661018371582,-0.002557029714807868,0.0,-0.0,-0.966827364280468
36.809750200016424,5.14307165145874,-10.723981857299805,-0.002557029714807868,0.0,-0.0,-0.84563190067838
36.87644540006295,5.229423522949219,-10.725118637084961,-0.002557029714807868,0.0,-0.0,-0.7235954166738813
36.943095800001174,5.31577730178833,-10.726070404052734,-0.002557029714807868,0.0,-0.0,-0.6009878648217459
37.00977410003543,5.402132987976074,-10.726837158203125,-0.002557029714807868,0.0,-0.0,-0.4780044924827013
37.076439999975264,5.488512992858887,-10.727521896362305,-0.002557029714807868,0.0,-0.0,-0.4762098069174275
37.143187100067735,5.57444429397583,-10.728604316711426,-0.002557029714807868,0.0,-0.0,-0.8307987041526692
37.20976069988683,5.659912109375,-10.730424880981445,-0.002557029714807868,0.0,-0.0,-1.3328225173470725
37.276440100045875,5.745970726013184,-10.732778549194336,-0.002557029714807868,0.0,-0.0,-1.6298234750081448
37.34309930005111,5.832254886627197,-10.735418319702148,-0.002557029714807868,0.0,-0.0,-1.784471977865339
37.409767699893564,5.918608665466309,-10.738184928894043,-0.002557029714807868,0.0,-0.0,-1.844631110136048
37.47642940003425,6.004976272583008,-10.740966796875,-0.002557029714807868,0.0,-0.0,-1.8407931841527354
37.54310870007612,6.09133768081665,-10.743695259094238,-0.002557029714807868,0.0,-0.0,-1.796212966326885
37.609759900020435,6.177691459655762,-10.74632453918457,-0.002557029714807868,0.0,-0.0,-1.7240865955783735
37.676448199898005,6.264039039611816,-10.748823165893555,-0.002557029714807868,0.0,-0.0,-1.634625631603193
37.7431157999672,6.350382328033447,-10.751173973083496,-0.002557029714807868,0.0,-0.0,-1.5332468412999862
37.80975569994189,6.43672513961792,-10.753361701965332,-0.002557029714807868,0.0,-0.0,-1.424283766253715
37.876463500084355,6.523067951202393,-10.755379676818848,-0.002557029714807868,0.0,-0.0,-1.310313842380707
37.943101099925116,6.60941219329834,-10.757223129272461,-0.002557029714807868,0.0,-0.0,-1.193002461899682
38.00977259990759,6.695757865905762,-10.758886337280273,-0.002557029714807868,0.0,-0.0,-1.073520895531591
38.07646090001799,6.782106399536133,-10.760367393493652,-0.002557029714807868,0.0,-0.0,-0.9525867400261088
38.143117799889296,6.86845588684082,-10.761666297912598,-0.002557029714807868,0.0,-0.0,-0.8307034550302592
38.20975819998421,6.954807758331299,-10.762779235839844,-0.002557029714807868,0.0,-0.0,-0.7081950476427951
38.27651180000976,7.04116153717041,-10.763707160949707,-0.002557029714807868,0.0,-0.0,-0.5852776826787761
38.34311249991879,7.127516746520996,-10.764449119567871,-0.002557029714807868,0.0,-0.0,-0.4620914323770409
38.409754999913275,7.213873863220215,-10.765006065368652,-0.002557029714807868,0.0,-0.0,-0.33873130573616134
38.4764624000527,7.300230979919434,-10.765377044677734,-0.002557029714807868,0.0,-0.0,-0.21525571954983935
38.54316319990903,7.386589050292969,-10.765562057495117,-0.002557029714807868,0.0,-0.0,-0.09170354052929941
38.60974929993972,7.472947597503662,-10.765560150146484,-0.002557029714807868,0.0,-0.0,0.03189087027125025
